"","wavenumber","spectra"
"8086cc9e6afa8124b60c6a1de44e34a2420",2616,0
"8086cc9e6afa8124b60c6a1de44e34a2421",2622,0
"8086cc9e6afa8124b60c6a1de44e34a2422",2628,0
"8086cc9e6afa8124b60c6a1de44e34a2423",2634,0
"8086cc9e6afa8124b60c6a1de44e34a2424",2640,0
"8086cc9e6afa8124b60c6a1de44e34a2425",2646,0
"8086cc9e6afa8124b60c6a1de44e34a2426",2652,0
"8086cc9e6afa8124b60c6a1de44e34a2427",2658,0
"8086cc9e6afa8124b60c6a1de44e34a2428",2664,0
"8086cc9e6afa8124b60c6a1de44e34a2429",2670,0
"8086cc9e6afa8124b60c6a1de44e34a2430",2676,0
"8086cc9e6afa8124b60c6a1de44e34a2431",2682,0
"8086cc9e6afa8124b60c6a1de44e34a2432",2688,0
"8086cc9e6afa8124b60c6a1de44e34a2433",2694,0
"8086cc9e6afa8124b60c6a1de44e34a2434",2700,0
"8086cc9e6afa8124b60c6a1de44e34a2435",2706,0
"8086cc9e6afa8124b60c6a1de44e34a2436",2712,0
"8086cc9e6afa8124b60c6a1de44e34a2437",2718,0
"8086cc9e6afa8124b60c6a1de44e34a2438",2724,0
"8086cc9e6afa8124b60c6a1de44e34a2439",2730,0
"8086cc9e6afa8124b60c6a1de44e34a2440",2736,0
"8086cc9e6afa8124b60c6a1de44e34a2441",2742,0
"8086cc9e6afa8124b60c6a1de44e34a2442",2748,0
"8086cc9e6afa8124b60c6a1de44e34a2443",2754,0
"8086cc9e6afa8124b60c6a1de44e34a2444",2760,0
"8086cc9e6afa8124b60c6a1de44e34a2445",2766,0
"8086cc9e6afa8124b60c6a1de44e34a2446",2772,0
